active,component_name,component_version,created,cvssv3,cvssv3_score,cvssv4,cvssv4_score,cwe,date,defect_review_requested_by,defect_review_requested_by_id,description,duplicate,duplicate_finding,duplicate_finding_id,dynamic_finding,effort_for_fixing,epss_percentile,epss_score,false_p,file_path,finding_group,fix_available,fix_version,has_finding_group,has_jira_configured,has_jira_group_issue,has_jira_issue,hash_code,id,impact,is_mitigated,kev_date,known_exploited,last_reviewed,last_reviewed_by,last_reviewed_by_id,last_status_update,line,mitigated,mitigated_by,mitigated_by_id,mitigation,nb_occurences,numerical_severity,out_of_scope,param,payload,pgh_event_models,pk,planned_remediation_date,planned_remediation_version,publish_date,ransomware_used,references,reporter,reporter_id,review_requested_by,review_requested_by_id,risk_accepted,sast_sink_object,sast_source_file_path,sast_source_line,sast_source_object,scanner_confidence,service,severity,severity_justification,sla_age,sla_age_days,sla_days_remaining,sla_deadline,sla_expiration_date,sla_start_date,sonarqube_issue,sonarqube_issue_id,static_finding,steps_to_reproduce,test,test_id,thread_id,title,under_defect_review,under_review,unique_id_from_tool,url,verified,violates_sla,vuln_id_from_tool,test,found_by,engagement_id,engagement,product_id,product,endpoints,vulnerability_ids,tags
True,sanitize-html,1.4.2,2025-12-14 17:22:11.933340+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,5.3,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** sanitize-html Information Exposure vulnerability NEWLINE **Related Vulnerability Description:** Versions of the package sanitize-html before 2.12.1 are vulnerable to Information Exposure when used on the backend and with the style attribute allowed, allowing enumeration of files in the system (including project dependencies). An attacker could exploit this vulnerability to gather details about the file system structure and dependencies of the targeted server. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/sanitize-html@1.4.2",False,,,False,,0.79515,0.01341,False,/juice-shop/node_modules/sanitize-html/package.json,,True,2.12.1,False,,False,,68a9f6773f794ee8b4a95b61322b856f4dde12131ac06504cbf72444c31757d2,16,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:11.933290+00:00,,,,,Upgrade to version: 2.12.1,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-rm97-x556-q36h NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2024-21501 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://gist.github.com/Slonser/8b4d061abe6ee1b2e10c7242987674cf NEWLINE - https://github.com/apostrophecms/apostrophe/discussions/4436 NEWLINE - https://github.com/apostrophecms/sanitize-html/commit/c5dbdf77fe8b836d3bf4554ea39edb45281ec0b4 NEWLINE - https://github.com/apostrophecms/sanitize-html/pull/650 NEWLINE - https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4EB5JPYRCTS64EA5AMV3INHDPI6I4AW7/ NEWLINE - https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/P4I5X6V3LYUNBMZ5YOW4BV427TH3IK4S/ NEWLINE - https://security.snyk.io/vuln/SNYK-JAVA-ORGWEBJARSNPM-6276557 NEWLINE - https://security.snyk.io/vuln/SNYK-JS-SANITIZEHTML-6256334,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-rm97-x556-q36h in sanitize-html:1.4.2,False,False,,,False,,GHSA-rm97-x556-q36h,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-rm97-x556-q36h; CVE-2024-21501,
True,got,8.3.2,2025-12-14 17:22:12.012832+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,,,0,2025-12-14,,,**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Got allows a redirect to a UNIX socket NEWLINE **Related Vulnerability Description:** The got package before 12.1.0 (also fixed in 11.8.5) for Node.js allows a redirect to a UNIX socket. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/got@8.3.2,False,,,False,,0.732,0.00788,False,/juice-shop/node_modules/got/package.json,,True,11.8.5,False,,False,,a8d1d9d3cd49d5d5fc094a84ad190cdc860ff305a72225de0d8dc3f0e91e57ce,18,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.012785+00:00,,,,,Upgrade to version: 11.8.5,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-pfrx-2q88-qq97 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-33987 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/sindresorhus/got/compare/v12.0.3...v12.1.0 NEWLINE - https://github.com/sindresorhus/got/pull/2047 NEWLINE - https://github.com/sindresorhus/got/releases/tag/v11.8.5,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-pfrx-2q88-qq97 in got:8.3.2,False,False,,,False,,GHSA-pfrx-2q88-qq97,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-pfrx-2q88-qq97; CVE-2022-33987,
True,vm2,3.9.17,2025-12-14 17:22:12.051435+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,,,0,2025-12-14,,,**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** vm2 vulnerable to Inspect Manipulation NEWLINE **Related Vulnerability Description:** vm2 is a sandbox that can run untrusted code with Node's built-in modules. In versions 3.9.17 and lower of vm2 it was possible to get a read-write reference to the node `inspect` method and edit options for `console.log`. As a result a threat actor can edit options for the `console.log` command. This vulnerability was patched in the release of version `3.9.18` of `vm2`. Users are advised to upgrade. Users unable to upgrade may make the `inspect` method readonly with `vm.readonly(inspect)` after creating a vm. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/vm2@3.9.17,False,,,False,,0.65199,0.005,False,/juice-shop/node_modules/vm2/package.json,,True,3.9.18,False,,False,,1c8d8fa272fe53c51bf863274360b91bf99411f98c2389d8e16722903cc38621,19,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.051378+00:00,,,,,Upgrade to version: 3.9.18,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-p5gc-c584-jj6v NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2023-32313 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://gist.github.com/arkark/c1c57eaf3e0a649af1a70c2b93b17550 NEWLINE - https://github.com/patriksimek/vm2/commit/5206ba25afd86ef547a2c9d48d46ca7a9e6ec238 NEWLINE - https://github.com/patriksimek/vm2/releases/tag/3.9.18 NEWLINE - https://github.com/patriksimek/vm2/security/advisories/GHSA-p5gc-c584-jj6v,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-p5gc-c584-jj6v in vm2:3.9.17,False,False,,,False,,GHSA-p5gc-c584-jj6v,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-p5gc-c584-jj6v; CVE-2023-32313,
True,notevil,1.3.3,2025-12-14 17:22:12.173100+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,6.5,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Sandbox escape in notevil and argencoders-notevil NEWLINE **Related Vulnerability Description:** This affects all versions of package notevil; all versions of package argencoders-notevil. It is vulnerable to Sandbox Escape leading to Prototype pollution. The package fails to restrict access to the main context, allowing an attacker to add or modify an object's prototype. **Note:** This vulnerability derives from an incomplete fix in [SNYK-JS-NOTEVIL-608878](https://security.snyk.io/vuln/SNYK-JS-NOTEVIL-608878). NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/notevil@1.3.3",False,,,False,,0.53297,0.00304,False,/juice-shop/node_modules/notevil/package.json,,False,,False,,False,,ffa43586453a138142b6e0fdf73a752e2b70e338846330666c4c0a788d7de58f,22,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.173046+00:00,,,,,,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-8g4m-cjm2-96wq NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2021-23771 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://snyk.io/vuln/SNYK-JS-ARGENCODERSNOTEVIL-2388587 NEWLINE - https://snyk.io/vuln/SNYK-JS-NOTEVIL-2385946,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-8g4m-cjm2-96wq in notevil:1.3.3,False,False,,,False,,GHSA-8g4m-cjm2-96wq,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-8g4m-cjm2-96wq; CVE-2021-23771,
True,sanitize-html,1.4.2,2025-12-14 17:22:12.284586+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Improper Input Validation in sanitize-html NEWLINE **Related Vulnerability Description:** Apostrophe Technologies sanitize-html before 2.3.2 does not properly validate the hostnames set by the ""allowedIframeHostnames"" option when the ""allowIframeRelativeUrls"" is set to true, which allows attackers to bypass hostname whitelist for iframe element, related using an src value that starts with ""/\\example.com"". NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/sanitize-html@1.4.2",False,,,False,,0.51998,0.00288,False,/juice-shop/node_modules/sanitize-html/package.json,,True,2.3.2,False,,False,,43ca7276ff8838919ed3b85a5d9573bfb70293f717a7791e9d81bae197cd9666,25,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.284534+00:00,,,,,Upgrade to version: 2.3.2,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-mjxr-4v3x-q3m4 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2021-26540 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://advisory.checkmarx.net/advisory/CX-2021-4309 NEWLINE - https://github.com/apostrophecms/sanitize-html/blob/main/CHANGELOG.md#232-2021-01-26 NEWLINE - https://github.com/apostrophecms/sanitize-html/pull/460,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-mjxr-4v3x-q3m4 in sanitize-html:1.4.2,False,False,,,False,,GHSA-mjxr-4v3x-q3m4,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-mjxr-4v3x-q3m4; CVE-2021-26540,
True,sanitize-html,1.4.2,2025-12-14 17:22:12.323553+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Improper Input Validation in sanitize-html NEWLINE **Related Vulnerability Description:** Apostrophe Technologies sanitize-html before 2.3.1 does not properly handle internationalized domain name (IDN) which could allow an attacker to bypass hostname whitelist validation set by the ""allowedIframeHostnames"" option. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/sanitize-html@1.4.2",False,,,False,,0.51998,0.00288,False,/juice-shop/node_modules/sanitize-html/package.json,,True,2.3.1,False,,False,,30fded566078c2b9a77ad498cc88c42b952770504a773e7fccdacb86785d86f6,26,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.323507+00:00,,,,,Upgrade to version: 2.3.1,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-rjqq-98f6-6j3r NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2021-26539 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://advisory.checkmarx.net/advisory/CX-2021-4308 NEWLINE - https://github.com/apostrophecms/sanitize-html/blob/main/CHANGELOG.md#231-2021-01-22 NEWLINE - https://github.com/apostrophecms/sanitize-html/pull/458,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-rjqq-98f6-6j3r in sanitize-html:1.4.2,False,False,,,False,,GHSA-rjqq-98f6-6j3r,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-rjqq-98f6-6j3r; CVE-2021-26539,
True,sanitize-html,1.4.2,2025-12-14 17:22:12.363225+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Cross-Site Scripting in sanitize-html NEWLINE **Related Vulnerability Description:** Sanitize-html is a library for scrubbing html input of malicious values. Versions 1.11.1 and below are vulnerable to cross site scripting (XSS) in certain scenarios: If allowed at least one nonTextTags, the result is a potential XSS vulnerability. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/sanitize-html@1.4.2",False,,,False,,0.51754,0.00286,False,/juice-shop/node_modules/sanitize-html/package.json,,True,1.11.4,False,,False,,c1038ccff39be8daaae5b1f3ef20bd46a839ab9d3bfd40fef60b6400e00a629b,27,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.363175+00:00,,,,,Upgrade to version: 1.11.4,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-xc6g-ggrc-qq4r NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2017-16016 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/punkave/sanitize-html/commit/5d205a1005ba0df80e21d8c64a15bb3accdb2403 NEWLINE - https://github.com/punkave/sanitize-html/issues/100 NEWLINE - https://nodesecurity.io/advisories/154,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-xc6g-ggrc-qq4r in sanitize-html:1.4.2,False,False,,,False,,GHSA-xc6g-ggrc-qq4r,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-xc6g-ggrc-qq4r; CVE-2017-16016,
True,tar,4.4.19,2025-12-14 17:22:12.486555+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,6.5,,,0,2025-12-14,,,**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Denial of service while parsing a tar file due to lack of folders count validation NEWLINE **Related Vulnerability Description:** node-tar is a Tar for Node.js. node-tar prior to version 6.2.1 has no limit on the number of sub-folders created in the folder creation process. An attacker who generates a large number of sub-folders can consume memory on the system running node-tar and even crash the Node.js client within few seconds of running it using a path with too many sub-folders inside. Version 6.2.1 fixes this issue by preventing extraction in excessively deep sub-folders. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/tar@4.4.19,False,,,False,,0.44464,0.00218,False,/juice-shop/node_modules/node-pre-gyp/node_modules/tar/package.json,,True,6.2.1,False,,False,,94744941bc37081596a84b1aeb27b4d5d09a6914eb65c612da95891fe6fe50f4,30,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.486498+00:00,,,,,Upgrade to version: 6.2.1,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-f5x3-32g6-xq36 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2024-28863 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/isaacs/node-tar/commit/fe8cd57da5686f8695415414bda49206a545f7f7 NEWLINE - https://github.com/isaacs/node-tar/security/advisories/GHSA-f5x3-32g6-xq36 NEWLINE - https://security.netapp.com/advisory/ntap-20240524-0005/,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-f5x3-32g6-xq36 in tar:4.4.19,False,False,,,False,,GHSA-f5x3-32g6-xq36,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-f5x3-32g6-xq36; CVE-2024-28863,
True,socket.io-parser,4.0.5,2025-12-14 17:22:12.565027+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,7.3,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Insufficient validation when decoding a Socket.IO packet NEWLINE **Related Vulnerability Description:** socket.io parser is a socket.io encoder and decoder written in JavaScript complying with version 5 of socket.io-protocol. A specially crafted Socket.IO packet can trigger an uncaught exception on the Socket.IO server, thus killing the Node.js process. A patch has been released in version 4.2.3. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/socket.io-parser@4.0.5",False,,,False,,0.37727,0.00162,False,/juice-shop/node_modules/socket.io-parser/package.json,,True,4.2.3,False,,False,,13cf46f876337533491d4af7439c0c2aa6f030af37529781182ae6bf7589c948,32,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.564984+00:00,,,,,Upgrade to version: 4.2.3,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-cqmj-92xf-r6r9 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2023-32695 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/socketio/socket.io-parser/commit/2dc3c92622dad113b8676be06f23b1ed46b02ced NEWLINE - https://github.com/socketio/socket.io-parser/commit/3b78117bf6ba7e99d7a5cfc1ba54d0477554a7f3 NEWLINE - https://github.com/socketio/socket.io-parser/releases/tag/4.2.3 NEWLINE - https://github.com/socketio/socket.io-parser/security/advisories/GHSA-cqmj-92xf-r6r9,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-cqmj-92xf-r6r9 in socket.io-parser:4.0.5,False,False,,,False,,GHSA-cqmj-92xf-r6r9,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-cqmj-92xf-r6r9; CVE-2023-32695,
True,socket.io,3.1.2,2025-12-14 17:22:12.636938+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,7.3,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** socket.io has an unhandled 'error' event NEWLINE **Related Vulnerability Description:** Socket.IO is an open source, real-time, bidirectional, event-based, communication framework. A specially crafted Socket.IO packet can trigger an uncaught exception on the Socket.IO server, thus killing the Node.js process. This issue is fixed by commit `15af22fc22` which has been included in `socket.io@4.6.2` (released in May 2023). The fix was backported in the 2.x branch as well with commit `d30630ba10`. Users are advised to upgrade. Users unable to upgrade may attach a listener for the ""error"" event to catch these errors. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/socket.io@3.1.2",False,,,False,,0.34112,0.00136,False,/juice-shop/node_modules/socket.io/package.json,,True,4.6.2,False,,False,,7146b6f74c6042c515e1ce586cdf4c4e0954dbd0368bedbab134e0c9b09ac9a8,34,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.636893+00:00,,,,,Upgrade to version: 4.6.2,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-25hc-qcg6-38wj NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2024-38355 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/socketio/socket.io/commit/15af22fc22bc6030fcead322c106f07640336115 NEWLINE - https://github.com/socketio/socket.io/commit/d30630ba10562bf987f4d2b42440fc41a828119c NEWLINE - https://github.com/socketio/socket.io/security/advisories/GHSA-25hc-qcg6-38wj NEWLINE - https://www.vicarius.io/vsociety/posts/unhandled-exception-in-socketio-cve-2024-38355,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-25hc-qcg6-38wj in socket.io:3.1.2,False,False,,,False,,GHSA-25hc-qcg6-38wj,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-25hc-qcg6-38wj; CVE-2024-38355,
True,lodash,2.4.2,2025-12-14 17:22:12.676930+00:00,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,6.5,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Prototype Pollution in lodash NEWLINE **Related Vulnerability Description:** lodash node module before 4.17.5 suffers from a Modification of Assumed-Immutable Data (MAID) vulnerability via defaultsDeep, merge, and mergeWith functions, which allows a malicious user to modify the prototype of ""Object"" via __proto__, causing the addition or modification of an existing property that will exist on all objects. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/lodash@2.4.2",False,,,False,,0.28975,0.00103,False,/juice-shop/node_modules/sanitize-html/node_modules/lodash/package.json,,True,4.17.5,False,,False,,b9ee8f9496d244a934ce2da2c3b5ed6c09fa0eeaa825dcde9d2d5b040cf36863,35,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.676881+00:00,,,,,Upgrade to version: 4.17.5,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-fvqr-27wr-82fm NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2018-3721 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/lodash/lodash/commit/d8e069cc3410082e44eb18fcf8e7f3d08ebe1d4a NEWLINE - https://hackerone.com/reports/310443 NEWLINE - https://security.netapp.com/advisory/ntap-20190919-0004/,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-fvqr-27wr-82fm in lodash:2.4.2,False,False,,,False,,GHSA-fvqr-27wr-82fm,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-fvqr-27wr-82fm; CVE-2018-3721,
True,micromatch,3.1.10,2025-12-14 17:22:12.716886+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,5.3,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Regular Expression Denial of Service (ReDoS) in micromatch NEWLINE **Related Vulnerability Description:** The NPM package `micromatch` prior to 4.0.8 is vulnerable to Regular Expression Denial of Service (ReDoS). The vulnerability occurs in `micromatch.braces()` in `index.js` because the pattern `.*` will greedily match anything. By passing a malicious payload, the pattern matching will keep backtracking to the input while it doesn't find the closing bracket. As the input size increases, the consumption time will also increase until it causes the application to hang or slow down. There was a merged fix but further testing shows the issue persists. This issue should be mitigated by using a safe pattern that won't start backtracking the regular expression due to greedy matching. This issue was fixed in version 4.0.8. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/micromatch@3.1.10",False,,,False,,0.29169,0.00105,False,/juice-shop/node_modules/micromatch/package.json,,True,4.0.8,False,,False,,48c49e78622a2f85dc955bb5980931b93d7723556f90720b1d3554a52c35f914,36,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.716837+00:00,,,,,Upgrade to version: 4.0.8,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-952p-6rrq-rcjv NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2024-4067 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://advisory.checkmarx.net/advisory/CVE-2024-4067/ NEWLINE - https://devhub.checkmarx.com/cve-details/CVE-2024-4067/ NEWLINE - https://github.com/micromatch/micromatch/commit/03aa8052171e878897eee5d7bb2ae0ae83ec2ade NEWLINE - https://github.com/micromatch/micromatch/pull/266 NEWLINE - https://github.com/micromatch/micromatch/releases/tag/4.0.8 NEWLINE - https://github.com/micromatch/micromatch/blob/2c56a8604b68c1099e7bc0f807ce0865a339747a/index.js#L448 NEWLINE - https://github.com/micromatch/micromatch/issues/243 NEWLINE - https://github.com/micromatch/micromatch/pull/247,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-952p-6rrq-rcjv in micromatch:3.1.10,False,False,,,False,,GHSA-952p-6rrq-rcjv,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-952p-6rrq-rcjv; CVE-2024-4067,
True,sanitize-html,1.4.2,2025-12-14 17:22:13.061465+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** sanitize-html is vulnerable to XSS through incomprehensive sanitization NEWLINE **Related Vulnerability Description:** `sanitize-html` prior to version 2.0.0-beta is vulnerable to Cross-site Scripting (XSS). The `sanitizeHtml()` function in `index.js` does not sanitize content when using the custom `transformTags` option, which is intended to convert attribute values into text. As a result, malicious input can be transformed into executable code. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/sanitize-html@1.4.2",False,,,False,,0.15874,0.00051,False,/juice-shop/node_modules/sanitize-html/package.json,,True,2.0.0-beta,False,,False,,84e1a4900136a48b7c8683e53c2ab294e785a479e5ee1e2d2ac4f66fb3257809,45,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.061398+00:00,,,,,Upgrade to version: 2.0.0-beta,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-qhxp-v273-g94h NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2019-25225 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/Checkmarx/Vulnerabilities-Proofs-of-Concept/tree/main/2019/CVE-2019-25225 NEWLINE - https://github.com/apostrophecms/sanitize-html/commit/712cb6895825c8bb6ede71a16b42bade42abcaf3 NEWLINE - https://github.com/apostrophecms/sanitize-html/issues/293 NEWLINE - https://github.com/apostrophecms/sanitize-html/pull/156,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-qhxp-v273-g94h in sanitize-html:1.4.2,False,False,,,False,,GHSA-qhxp-v273-g94h,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-qhxp-v273-g94h; CVE-2019-25225,
